Model Name,Batch Size,Learning Rate,Phase,Epoch,Loss,Accuracy,Patience Count
ResNextModel,32,0.01,Train,12,0.300584232,0.94098711,0
ResNextModel,32,0.01,Validation,12,1.320094783,0.487437189,1
ResNextModel,32,0.01,Train,13,0.299017787,0.951716721,1
ResNextModel,32,0.01,Validation,13,1.338082616,0.487437189,2
ResNextModel,32,0.01,Train,14,0.292258464,0.948497832,2
ResNextModel,32,0.01,Validation,14,1.351608411,0.512562811,3
ResNextModel,32,0.01,Train,15,0.301174975,0.945278943,3
ResNextModel,32,0.01,Validation,15,1.335210545,0.507537663,4
ResNextModel,32,0.01,Train,16,0.292621678,0.953862667,4
ResNextModel,32,0.01,Validation,16,1.339063803,0.507537663,5
ResNextModel,32,0.01,Train,17,0.280491583,0.9581545,5
ResNextModel,32,0.01,Validation,17,1.339755426,0.492462307,6
ResNextModel,64,0.01,Train,1,1.857772986,0.29506439,0
ResNextModel,64,0.01,Validation,1,1.61268865,0.432160795,0
ResNextModel,64,0.01,Train,2,1.074695003,0.639485002,0
ResNextModel,64,0.01,Validation,2,1.50014456,0.417085409,0
ResNextModel,64,0.01,Train,3,0.807511714,0.746781111,0
ResNextModel,64,0.01,Validation,3,1.326501597,0.507537663,0
ResNextModel,64,0.01,Train,4,0.625045922,0.85407728,0
ResNextModel,64,0.01,Validation,4,1.322644993,0.487437189,0
ResNextModel,64,0.01,Train,5,0.540425991,0.863733888,0
ResNextModel,64,0.01,Validation,5,1.376046743,0.462311566,1
ResNextModel,64,0.01,Train,6,0.430037624,0.91309011,1
ResNextModel,64,0.01,Validation,6,1.295303551,0.497487426,0
ResNextModel,64,0.01,Train,7,0.353344953,0.944205999,0
ResNextModel,64,0.01,Validation,7,1.343945066,0.502512574,1
ResNextModel,64,0.01,Train,8,0.325873686,0.956008554,1
ResNextModel,64,0.01,Validation,8,1.297279367,0.48241204,2
ResNextModel,64,0.01,Train,9,0.292723223,0.96888411,2
ResNextModel,64,0.01,Validation,9,1.269426871,0.487437189,0
ResNextModel,64,0.01,Train,10,0.31134306,0.961373389,0
ResNextModel,64,0.01,Validation,10,1.267950594,0.507537663,0
ResNextModel,64,0.01,Train,11,0.294718484,0.972103,0
ResNextModel,64,0.01,Validation,11,1.269023326,0.48241204,1
ResNextModel,64,0.01,Train,12,0.285916455,0.977467835,1
ResNextModel,64,0.01,Validation,12,1.266363603,0.51758796,0
ResNextModel,64,0.01,Train,13,0.270297058,0.975321889,0
ResNextModel,64,0.01,Validation,13,1.261296018,0.522613049,0
ResNextModel,64,0.01,Train,14,0.26273941,0.980686665,0
ResNextModel,64,0.01,Validation,14,1.267293797,0.512562811,1
ResNextModel,64,0.01,Train,15,0.279294293,0.976394832,1
ResNextModel,64,0.01,Validation,15,1.271289683,0.51758796,2
ResNextModel,64,0.01,Train,16,0.283800416,0.978540778,2
ResNextModel,64,0.01,Validation,16,1.264865722,0.507537663,3
ResNextModel,64,0.01,Train,17,0.258909843,0.979613721,3
ResNextModel,64,0.01,Validation,17,1.2693667,0.512562811,4
ResNextModel,64,0.01,Train,18,0.264991465,0.976394832,4
ResNextModel,64,0.01,Validation,18,1.280365416,0.502512574,5
ResNextModel,64,0.01,Train,19,0.264677541,0.973175943,5
ResNextModel,64,0.01,Validation,19,1.272257049,0.522613049,6
ResNextModel,128,0.01,Train,1,1.865312455,0.254291832,0
ResNextModel,128,0.01,Validation,1,1.759664023,0.281407028,0
ResNextModel,128,0.01,Train,2,1.21374624,0.594420612,0
ResNextModel,128,0.01,Validation,2,1.549331189,0.427135676,0
ResNextModel,128,0.01,Train,3,0.953655473,0.707081556,0
ResNextModel,128,0.01,Validation,3,1.445969452,0.462311566,0
ResNextModel,128,0.01,Train,4,0.747445243,0.804721057,0
ResNextModel,128,0.01,Validation,4,1.419522137,0.467336684,0
ResNextModel,128,0.01,Train,5,0.628025724,0.853004277,0
ResNextModel,128,0.01,Validation,5,1.374327945,0.452261299,0
ResNextModel,128,0.01,Train,6,0.544785155,0.878755391,0
ResNextModel,128,0.01,Validation,6,1.297191648,0.507537663,0
ResNextModel,128,0.01,Train,7,0.471458985,0.920600832,0
ResNextModel,128,0.01,Validation,7,1.331364845,0.472361803,1
ResNextModel,128,0.01,Train,8,0.406646525,0.937768221,1
ResNextModel,128,0.01,Validation,8,1.309817524,0.48241204,2
ResNextModel,128,0.01,Train,9,0.382413326,0.942060113,2
ResNextModel,128,0.01,Validation,9,1.292756388,0.487437189,0
ResNextModel,128,0.01,Train,10,0.380019644,0.94098711,0
ResNextModel,128,0.01,Validation,10,1.2821439,0.502512574,0
ResNextModel,128,0.01,Train,11,0.377936876,0.936695278,0
ResNextModel,128,0.01,Validation,11,1.271973423,0.512562811,0
ResNextModel,128,0.01,Train,12,0.35738721,0.966738224,0
ResNextModel,128,0.01,Validation,12,1.265065307,0.522613049,0
ResNextModel,128,0.01,Train,13,0.352217062,0.969957054,0
ResNextModel,128,0.01,Validation,13,1.270029275,0.51758796,1
ResNextModel,128,0.01,Train,14,0.358409247,0.956008554,1
ResNextModel,128,0.01,Validation,14,1.282562524,0.48241204,2
ResNextModel,128,0.01,Train,15,0.335106513,0.971030056,2
ResNextModel,128,0.01,Validation,15,1.283144945,0.502512574,3
ResNextModel,128,0.01,Train,16,0.360335985,0.95493561,3
ResNextModel,128,0.01,Validation,16,1.285959175,0.502512574,4
ResNextModel,128,0.01,Train,17,0.345266042,0.967811167,4
ResNextModel,128,0.01,Validation,17,1.281028757,0.502512574,5
ResNextModel,128,0.01,Train,18,0.356360261,0.964592278,5
ResNextModel,128,0.01,Validation,18,1.275448042,0.502512574,6
ResNextModel,8,0.005,Train,1,1.823190845,0.293991417,0
ResNextModel,8,0.005,Validation,1,1.765698369,0.356783926,0
ResNextModel,8,0.005,Train,2,1.383288112,0.4860515,0
ResNextModel,8,0.005,Validation,2,1.523259349,0.412060291,0
ResNextModel,8,0.005,Train,3,1.219935755,0.555794001,0
ResNextModel,8,0.005,Validation,3,1.455053524,0.452261299,0
ResNextModel,8,0.005,Train,4,1.060808409,0.612660944,0
ResNextModel,8,0.005,Validation,4,1.550450765,0.432160795,1
ResNextModel,8,0.005,Train,5,0.943359047,0.66309011,1
ResNextModel,8,0.005,Validation,5,1.452531741,0.457286417,0
ResNextModel,8,0.005,Train,6,0.896369419,0.682403445,0
ResNextModel,8,0.005,Validation,6,1.540074076,0.457286417,1
ResNextModel,8,0.005,Train,7,0.847714461,0.686695278,1
ResNextModel,8,0.005,Validation,7,1.788295389,0.407035172,2
ResNextModel,8,0.005,Train,8,0.698162345,0.775751054,2
ResNextModel,8,0.005,Validation,8,1.390666831,0.477386922,0
ResNextModel,8,0.005,Train,9,0.66972213,0.784334779,0
ResNextModel,8,0.005,Validation,9,1.515969199,0.497487426,1
ResNextModel,8,0.005,Train,10,0.651425993,0.803648055,1
ResNextModel,8,0.005,Validation,10,1.494657341,0.497487426,2
ResNextModel,8,0.005,Train,11,0.650317633,0.793991387,2
ResNextModel,8,0.005,Validation,11,1.584822965,0.487437189,3
ResNextModel,8,0.005,Train,12,0.65798038,0.793991387,3
ResNextModel,8,0.005,Validation,12,1.460912588,0.437185913,4
ResNextModel,8,0.005,Train,13,0.615119879,0.807939887,4
ResNextModel,8,0.005,Validation,13,1.365733813,0.487437189,0
ResNextModel,8,0.005,Train,14,0.631366351,0.788626611,0
ResNextModel,8,0.005,Validation,14,1.494736067,0.472361803,1
ResNextModel,8,0.005,Train,15,0.620746,0.812231779,1
ResNextModel,8,0.005,Validation,15,1.388523723,0.477386922,2
ResNextModel,8,0.005,Train,16,0.612179321,0.80901289,2
ResNextModel,8,0.005,Validation,16,1.39311765,0.492462307,3
ResNextModel,8,0.005,Train,17,0.611820013,0.820815444,3
ResNextModel,8,0.005,Validation,17,1.75555329,0.402010053,4
ResNextModel,8,0.005,Train,18,0.594624355,0.817596555,4
ResNextModel,8,0.005,Validation,18,1.38719542,0.532663286,5
ResNextModel,8,0.005,Train,19,0.604327633,0.816523612,5
ResNextModel,8,0.005,Validation,19,1.558030291,0.502512574,6
ResNextModel,16,0.005,Train,1,1.747303432,0.335836917,0
ResNextModel,16,0.005,Validation,1,1.620517727,0.3115578,0
ResNextModel,16,0.005,Train,2,1.270422942,0.53111589,0
ResNextModel,16,0.005,Validation,2,1.683145582,0.351758778,1
ResNextModel,16,0.005,Train,3,1.066620761,0.615879834,1
ResNextModel,16,0.005,Validation,3,1.309553075,0.44723618,0
ResNextModel,16,0.005,Train,4,0.910559145,0.70493561,0
ResNextModel,16,0.005,Validation,4,1.405449662,0.497487426,1
ResNextModel,16,0.005,Train,5,0.805794342,0.731759667,1
ResNextModel,16,0.005,Validation,5,1.313329812,0.487437189,2
ResNextModel,16,0.005,Train,6,0.709473185,0.758583665,2
ResNextModel,16,0.005,Validation,6,1.368974569,0.477386922,3
ResNextModel,16,0.005,Train,7,0.639997222,0.802575111,3
ResNextModel,16,0.005,Validation,7,1.456173144,0.437185913,4
ResNextModel,16,0.005,Train,8,0.540460904,0.86480689,4
ResNextModel,16,0.005,Validation,8,1.285073734,0.532663286,0
ResNextModel,16,0.005,Train,9,0.53675614,0.866952777,0
ResNextModel,16,0.005,Validation,9,1.279484678,0.502512574,0
ResNextModel,16,0.005,Train,10,0.529640069,0.874463499,0
ResNextModel,16,0.005,Validation,10,1.295114564,0.512562811,1
ResNextModel,16,0.005,Train,11,0.521706438,0.876609445,1
ResNextModel,16,0.005,Validation,11,1.265950707,0.537688434,0
ResNextModel,16,0.005,Train,12,0.513063466,0.889485002,0
ResNextModel,16,0.005,Validation,12,1.286348397,0.522613049,1
ResNextModel,16,0.005,Train,13,0.513336782,0.876609445,1
ResNextModel,16,0.005,Validation,13,1.25608299,0.532663286,0
ResNextModel,16,0.005,Train,14,0.509788678,0.869098723,0
ResNextModel,16,0.005,Validation,14,1.277178228,0.547738671,1
ResNextModel,16,0.005,Train,15,0.502153614,0.877682388,1
ResNextModel,16,0.005,Validation,15,1.337433799,0.527638197,2
ResNextModel,16,0.005,Train,16,0.502823976,0.883047223,2
ResNextModel,16,0.005,Validation,16,1.265616944,0.51758796,3
ResNextModel,16,0.005,Train,17,0.500012826,0.889485002,3
ResNextModel,16,0.005,Validation,17,1.378305608,0.522613049,4
ResNextModel,16,0.005,Train,18,0.503047845,0.877682388,4
ResNextModel,16,0.005,Validation,18,1.290797453,0.522613049,5
ResNextModel,16,0.005,Train,19,0.494667496,0.893776834,5
ResNextModel,16,0.005,Validation,19,1.303203682,0.532663286,6
ResNextModel,32,0.005,Train,1,1.825869593,0.268240333,0
ResNextModel,32,0.005,Validation,1,1.653913602,0.316582918,0
ResNextModel,32,0.005,Train,2,1.237739459,0.595493555,0
ResNextModel,32,0.005,Validation,2,1.444071874,0.442211062,0
ResNextModel,32,0.005,Train,3,0.98306631,0.679184556,0
ResNextModel,32,0.005,Validation,3,1.400287018,0.472361803,0
ResNextModel,32,0.005,Train,4,0.867842503,0.723175943,0
ResNextModel,32,0.005,Validation,4,1.379490242,0.44723618,0
ResNextModel,32,0.005,Train,5,0.757486792,0.799356222,0
ResNextModel,32,0.005,Validation,5,1.350390814,0.472361803,0
ResNextModel,32,0.005,Train,6,0.654494162,0.837982833,0
ResNextModel,32,0.005,Validation,6,1.325057129,0.477386922,0
ResNextModel,32,0.005,Train,7,0.591389308,0.861588001,0
ResNextModel,32,0.005,Validation,7,1.330928265,0.452261299,1
ResNextModel,32,0.005,Train,8,0.509699478,0.893776834,1
ResNextModel,32,0.005,Validation,8,1.260039013,0.512562811,0
ResNextModel,32,0.005,Train,9,0.506836782,0.920600832,0
ResNextModel,32,0.005,Validation,9,1.293292702,0.507537663,1
ResNextModel,32,0.005,Train,10,0.491015282,0.912017167,1
ResNextModel,32,0.005,Validation,10,1.285919346,0.497487426,2
ResNextModel,32,0.005,Train,11,0.479886069,0.909871221,2
ResNextModel,32,0.005,Validation,11,1.297017555,0.527638197,3
ResNextModel,32,0.005,Train,12,0.483318172,0.904506445,3
ResNextModel,32,0.005,Validation,12,1.286168902,0.477386922,4
ResNextModel,32,0.005,Train,13,0.46325539,0.925965667,4
ResNextModel,32,0.005,Validation,13,1.287261846,0.51758796,5
ResNextModel,32,0.005,Train,14,0.458564654,0.909871221,5
ResNextModel,32,0.005,Validation,14,1.276661733,0.477386922,6
ResNextModel,64,0.005,Train,1,1.864503136,0.240343347,0
ResNextModel,64,0.005,Validation,1,1.795061469,0.286432147,0
ResNextModel,64,0.005,Train,2,1.330634654,0.575107276,0
ResNextModel,64,0.005,Validation,2,1.512636424,0.432160795,0
ResNextModel,64,0.005,Train,3,1.048721498,0.719957054,0
ResNextModel,64,0.005,Validation,3,1.474468359,0.427135676,0
ResNextModel,64,0.005,Train,4,0.89437868,0.776824057,0
ResNextModel,64,0.005,Validation,4,1.375816676,0.437185913,0
ResNextModel,64,0.005,Train,5,0.7526922,0.834763944,0
ResNextModel,64,0.005,Validation,5,1.352462514,0.462311566,0
ResNextModel,64,0.005,Train,6,0.680502621,0.845493555,0
ResNextModel,64,0.005,Validation,6,1.300861071,0.487437189,0
ResNextModel,64,0.005,Train,7,0.605183446,0.873390555,0
ResNextModel,64,0.005,Validation,7,1.307386417,0.487437189,1
ResNextModel,64,0.005,Train,8,0.529421153,0.91309011,1
ResNextModel,64,0.005,Validation,8,1.287939604,0.487437189,0
ResNextModel,64,0.005,Train,9,0.505707442,0.917382002,0
ResNextModel,64,0.005,Validation,9,1.274839256,0.497487426,0
ResNextModel,64,0.005,Train,10,0.505425864,0.929184556,0
ResNextModel,64,0.005,Validation,10,1.276343991,0.497487426,1
ResNextModel,64,0.005,Train,11,0.508687586,0.923819721,1
ResNextModel,64,0.005,Validation,11,1.279255842,0.492462307,2
ResNextModel,64,0.005,Train,12,0.480305755,0.942060113,2
ResNextModel,64,0.005,Validation,12,1.273437808,0.487437189,0
ResNextModel,64,0.005,Train,13,0.466784701,0.946351945,0
ResNextModel,64,0.005,Validation,13,1.273270617,0.487437189,0
ResNextModel,64,0.005,Train,14,0.485572335,0.935622334,0
ResNextModel,64,0.005,Validation,14,1.269832085,0.492462307,0
ResNextModel,64,0.005,Train,15,0.494064334,0.925965667,0
ResNextModel,64,0.005,Validation,15,1.269114156,0.512562811,0
ResNextModel,64,0.005,Train,16,0.47688598,0.935622334,0
ResNextModel,64,0.005,Validation,16,1.266907455,0.522613049,0
ResNextModel,64,0.005,Train,17,0.47495624,0.934549332,0
ResNextModel,64,0.005,Validation,17,1.264936052,0.512562811,0
ResNextModel,64,0.005,Train,18,0.468720499,0.937768221,0
ResNextModel,64,0.005,Validation,18,1.268526864,0.507537663,1
ResNextModel,64,0.005,Train,19,0.453772104,0.945278943,1
ResNextModel,64,0.005,Validation,19,1.268630243,0.497487426,2
ResNextModel,64,0.005,Train,20,0.473258763,0.94098711,2
ResNextModel,64,0.005,Validation,20,1.267560283,0.502512574,3
ResNextModel,64,0.005,Train,21,0.48626638,0.936695278,3
ResNextModel,64,0.005,Validation,21,1.275607854,0.492462307,4
ResNextModel,64,0.005,Train,22,0.481787309,0.932403445,4
ResNextModel,64,0.005,Validation,22,1.272926313,0.492462307,5
ResNextModel,64,0.005,Train,23,0.465425778,0.943133056,5
ResNextModel,64,0.005,Validation,23,1.272037257,0.497487426,6
ResNextModel,128,0.005,Train,1,1.825374331,0.278969944,0
ResNextModel,128,0.005,Validation,1,1.763937084,0.281407028,0
ResNextModel,128,0.005,Train,2,1.386196102,0.568669498,0
ResNextModel,128,0.005,Validation,2,1.613798125,0.376884431,0
ResNextModel,128,0.005,Train,3,1.124696295,0.70493561,0
ResNextModel,128,0.005,Validation,3,1.45974327,0.462311566,0
ResNextModel,128,0.005,Train,4,0.973705155,0.741416335,0
ResNextModel,128,0.005,Validation,4,1.480479321,0.376884431,1
ResNextModel,128,0.005,Train,5,0.838075022,0.787553668,1
ResNextModel,128,0.005,Validation,5,1.365687597,0.497487426,0
ResNextModel,128,0.005,Train,6,0.754099675,0.834763944,0
ResNextModel,128,0.005,Validation,6,1.359423849,0.457286417,0
ResNextModel,128,0.005,Train,7,0.687267531,0.844420612,0
ResNextModel,128,0.005,Validation,7,1.328656507,0.48241204,0
ResNextModel,128,0.005,Train,8,0.610841521,0.905579388,0
ResNextModel,128,0.005,Validation,8,1.312658532,0.487437189,0
ResNextModel,128,0.005,Train,9,0.588846376,0.908798277,0
ResNextModel,128,0.005,Validation,9,1.302093778,0.492462307,0
ResNextModel,128,0.005,Train,10,0.587124168,0.910944223,0
ResNextModel,128,0.005,Validation,10,1.295589672,0.487437189,0
ResNextModel,128,0.005,Train,11,0.582582849,0.922746778,0
ResNextModel,128,0.005,Validation,11,1.294155387,0.492462307,0
ResNextModel,128,0.005,Train,12,0.582793181,0.920600832,0
ResNextModel,128,0.005,Validation,12,1.295447145,0.48241204,1
ResNextModel,128,0.005,Train,13,0.583744805,0.916308999,1
ResNextModel,128,0.005,Validation,13,1.296092808,0.492462307,2
ResNextModel,128,0.005,Train,14,0.575065194,0.910944223,2
ResNextModel,128,0.005,Validation,14,1.287618211,0.497487426,0
ResNextModel,128,0.005,Train,15,0.571139001,0.915236056,0
ResNextModel,128,0.005,Validation,15,1.288338994,0.502512574,1
ResNextModel,128,0.005,Train,16,0.563906302,0.917382002,1
ResNextModel,128,0.005,Validation,16,1.287929243,0.502512574,2
ResNextModel,128,0.005,Train,17,0.575653547,0.917382002,2
ResNextModel,128,0.005,Validation,17,1.286650801,0.502512574,0
ResNextModel,128,0.005,Train,18,0.549014803,0.932403445,0
ResNextModel,128,0.005,Validation,18,1.284750844,0.497487426,0
ResNextModel,128,0.005,Train,19,0.558863523,0.922746778,0
ResNextModel,128,0.005,Validation,19,1.289681613,0.487437189,1
ResNextModel,128,0.005,Train,20,0.550919339,0.92703861,1
ResNextModel,128,0.005,Validation,20,1.28942718,0.497487426,2
ResNextModel,128,0.005,Train,21,0.56975806,0.919527888,2
ResNextModel,128,0.005,Validation,21,1.288218034,0.487437189,3
ResNextModel,128,0.005,Train,22,0.542962593,0.935622334,3
ResNextModel,128,0.005,Validation,22,1.290504454,0.492462307,4
ResNextModel,128,0.005,Train,23,0.551240861,0.933476388,4
ResNextModel,128,0.005,Validation,23,1.287124969,0.492462307,5
ResNextModel,128,0.005,Train,24,0.546359032,0.924892724,5
ResNextModel,128,0.005,Validation,24,1.284736582,0.487437189,0
ResNextModel,128,0.005,Train,25,0.558268454,0.924892724,0
ResNextModel,128,0.005,Validation,25,1.289451428,0.48241204,1
ResNextModel,128,0.005,Train,26,0.547722258,0.933476388,1
ResNextModel,128,0.005,Validation,26,1.289982877,0.497487426,2
ResNextModel,128,0.005,Train,27,0.559835884,0.916308999,2
ResNextModel,128,0.005,Validation,27,1.289061363,0.492462307,3
ResNextModel,128,0.005,Train,28,0.541877853,0.932403445,3
ResNextModel,128,0.005,Validation,28,1.288316256,0.492462307,4
ResNextModel,128,0.005,Train,29,0.553232267,0.929184556,4
ResNextModel,128,0.005,Validation,29,1.28911188,0.492462307,5
ResNextModel,128,0.005,Train,30,0.556257509,0.923819721,5
ResNextModel,128,0.005,Validation,30,1.279875664,0.507537663,0
ResNextModel,8,0.001,Train,1,1.873789301,0.25,0
ResNextModel,8,0.001,Validation,1,1.817475736,0.27638191,0
ResNextModel,8,0.001,Train,2,1.640168379,0.402360529,0
ResNextModel,8,0.001,Validation,2,1.671835491,0.402010053,0
ResNextModel,8,0.001,Train,3,1.4992537,0.483905584,0
ResNextModel,8,0.001,Validation,3,1.597254481,0.407035172,0
ResNextModel,8,0.001,Train,4,1.392185152,0.550429165,0
ResNextModel,8,0.001,Validation,4,1.601520345,0.422110558,1
ResNextModel,8,0.001,Train,5,1.318487994,0.582617998,1
ResNextModel,8,0.001,Validation,5,1.486556133,0.462311566,0
ResNextModel,8,0.001,Train,6,1.258172027,0.580472112,0
ResNextModel,8,0.001,Validation,6,1.485954765,0.467336684,0
ResNextModel,8,0.001,Train,7,1.220515563,0.58690989,0
ResNextModel,8,0.001,Validation,7,1.497815926,0.492462307,1
ResNextModel,8,0.001,Train,8,1.137045839,0.654506445,1
ResNextModel,8,0.001,Validation,8,1.483590219,0.437185913,0
ResNextModel,8,0.001,Train,9,1.12775098,0.679184556,0
ResNextModel,8,0.001,Validation,9,1.544387195,0.487437189,1
ResNextModel,8,0.001,Train,10,1.109394714,0.680257499,1
ResNextModel,8,0.001,Validation,10,1.520340426,0.492462307,2
ResNextModel,8,0.001,Train,11,1.124941475,0.664163113,2
ResNextModel,8,0.001,Validation,11,1.53714872,0.44723618,3
ResNextModel,8,0.001,Train,12,1.102293117,0.667382002,3
ResNextModel,8,0.001,Validation,12,1.483554321,0.477386922,0
ResNextModel,8,0.001,Train,13,1.127107361,0.680257499,0
ResNextModel,8,0.001,Validation,13,1.889660355,0.44723618,1
ResNextModel,8,0.001,Train,14,1.102142696,0.694205999,1
ResNextModel,8,0.001,Validation,14,1.401548661,0.44723618,0
ResNextModel,8,0.001,Train,15,1.099445571,0.698497832,0
ResNextModel,8,0.001,Validation,15,1.509400071,0.477386922,1
ResNextModel,8,0.001,Train,16,1.101483479,0.681330442,1
ResNextModel,8,0.001,Validation,16,1.428726099,0.427135676,2
ResNextModel,8,0.001,Train,17,1.086577094,0.700643778,2
ResNextModel,8,0.001,Validation,17,1.634261787,0.472361803,3
ResNextModel,8,0.001,Train,18,1.085785565,0.688841224,3
ResNextModel,8,0.001,Validation,18,1.531418042,0.457286417,4
ResNextModel,8,0.001,Train,19,1.083259934,0.683476388,4
ResNextModel,8,0.001,Validation,19,1.515645526,0.487437189,5
ResNextModel,8,0.001,Train,20,1.07615206,0.686695278,5
ResNextModel,8,0.001,Validation,20,1.442285142,0.44723618,6
ResNextModel,16,0.001,Train,1,1.857628463,0.257510722,0
ResNextModel,16,0.001,Validation,1,1.781347705,0.316582918,0
ResNextModel,16,0.001,Train,2,1.614637634,0.45493561,0
ResNextModel,16,0.001,Validation,2,1.706894634,0.316582918,0
ResNextModel,16,0.001,Train,3,1.470307078,0.548283279,0
ResNextModel,16,0.001,Validation,3,1.588697718,0.396984935,0
ResNextModel,16,0.001,Train,4,1.347346287,0.593347609,0
ResNextModel,16,0.001,Validation,4,1.545276553,0.412060291,0
ResNextModel,16,0.001,Train,5,1.29117229,0.611588001,0
ResNextModel,16,0.001,Validation,5,1.507163772,0.427135676,0
ResNextModel,16,0.001,Train,6,1.206086731,0.639485002,0
ResNextModel,16,0.001,Validation,6,1.512562171,0.432160795,1
ResNextModel,16,0.001,Train,7,1.158277741,0.679184556,1
ResNextModel,16,0.001,Validation,7,1.425309303,0.467336684,0
ResNextModel,16,0.001,Train,8,1.063933969,0.721030056,0
ResNextModel,16,0.001,Validation,8,1.4265591,0.437185913,1
ResNextModel,16,0.001,Train,9,1.07863205,0.711373389,1
